id_cliente;cliente;tipo_cliente
8160999382;Tainá;b2c
8160999382;Tainá;b2c
8160999382;Tainá;b2c
8160999382;Tainá;b2c
8160999382;Tainá;b2c
8148945705;Guilherme;b2c
8150362130;Jose;b2c
8150362130;Jose;b2c
8150362130;Jose;b2c
8156103359;Waldomiro;b2c
8160999409;Luis;b2c
8160999409;Luis;b2c
8175196739;Jhonatan;b2c
8373739814;Leonardo;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8175196755;Matheus;b2c
8175196755;Matheus;b2c
8175196755;Matheus;b2c
7140200309;Raphael;b2c
7140200309;Raphael;b2c
8176791346;Paulo;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
8160999441;Caio;b2c
6958493846;Zacarias;b2c
8175819637;Bruno;b2c
7698233983;Backer;b2c
7698233983;Backer;b2c
8179910037;Valdeni;b2c
8179910037;Valdeni;b2c
8179910037;Valdeni;b2c
8179951836;Aline;b2c
8187622516;Caio;b2c
8187622516;Caio;b2c
8187622516;Caio;b2c
8187622516;Caio;b2c
8187622516;Caio;b2c
7951745699;Paulo;b2c
7951745699;Paulo;b2c
8187622542;Joao;b2c
8187622542;Joao;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187622551;Lucas;b2c
8187938410;Pedro;b2c
8187938410;Pedro;b2c
8187938410;Pedro;b2c
8187938410;Pedro;b2c
8206245437;Marco;b2c
8206245437;Marco;b2c
8206245437;Marco;b2c
8207668236;Johann;b2c
8207668236;Johann;b2c
8207668236;Johann;b2c
8207668236;Johann;b2c
8207668236;Johann;b2c
8187622573;Christian;b2c
8187622573;Christian;b2c
8187622573;Christian;b2c
8187622573;Christian;b2c
8187622573;Christian;b2c
8192236017;Raphael;b2c
8192236017;Raphael;b2c
8192236085;Lucas;b2c
8192236085;Lucas;b2c
8192236085;Lucas;b2c
8192236085;Lucas;b2c
8206245484;Wander;b2c
8206245484;Wander;b2c
8206245484;Wander;b2c
8206245484;Wander;b2c
8206245511;Henrique;b2c
8119896703;Jeferson;b2c
8119896703;Jeferson;b2c
7647433080;Rafael;b2c
8201638752;Ilson;b2b
8201638752;Ilson;b2b
8206245530;Eduardo;b2c
8206245556;Kamilla;b2c
8206245587;Paulo;b2c
8206245587;Paulo;b2c
8206245587;Paulo;b2c
8206245627;Paulo;b2c
8206245627;Paulo;b2c
8206245627;Paulo;b2c
8206245627;Paulo;b2c
8206245674;Rafael;b2c
8206245674;Rafael;b2c
8206245674;Rafael;b2c
8206245674;Rafael;b2c
8206245674;Rafael;b2c
8206245674;Rafael;b2c
8206245674;Rafael;b2c
8206245723;Adriano;b2c
8206245723;Adriano;b2c
8206245723;Adriano;b2c
8206245723;Adriano;b2c
8206245723;Adriano;b2c
8206245723;Adriano;b2c
8206245723;Adriano;b2c
8206245779;Jose;b2c
8206245779;Jose;b2c
8206245779;Jose;b2c
8219275810;Luis;b2c
8219275810;Luis;b2c
8219275810;Luis;b2c
8219275810;Luis;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8214619290;Vitor;b2c
8214725640;Tiago;b2c
8214839079;Marcio;b2c
7495455736;Herminio;b2c
7495455736;Herminio;b2c
7495455736;Herminio;b2c
7495455736;Herminio;b2c
7495455736;Herminio;b2c
7495455736;Herminio;b2c
7821567056;Mauricio;b2c
7821567056;Mauricio;b2c
7821567056;Mauricio;b2c
7821567056;Mauricio;b2c
7821567056;Mauricio;b2c
7821567056;Mauricio;b2c
8219276003;Ronaldo;b2c
7293592233;Eduardo;b2c
8230196205;Sandro;b2c
8225695795;Airton;b2c
8226251706;Murilo;b2c
8226251706;Murilo;b2c
8226251706;Murilo;b2c
8226251706;Murilo;b2c
8226251706;Murilo;b2c
8226336619;Valmo;b2c
8226425800;LUCAS;b2c
8226425800;LUCAS;b2c
8226488310;Pedro;b2c
8226488310;Pedro;b2c
8230196229;Armando;b2c
8230196229;Armando;b2c
8230196229;Armando;b2c
8230196229;Armando;b2c
8230196229;Armando;b2c
8230196253;Rahul;b2c
8230196253;Rahul;b2c
8230196253;Rahul;b2c
8230196253;Rahul;b2c
8230196262;Wagner;b2c
8230196262;Wagner;b2c
8230196262;Wagner;b2c
8230196269;Joao;b2c
8230196269;Joao;b2c
8230196269;Joao;b2c
8230196269;Joao;b2c
8230196285;Henrique;b2c
8230196285;Henrique;b2c
8240276896;Eduardo;b2c
8240276896;Eduardo;b2c
8240276896;Eduardo;b2c
8240276896;Eduardo;b2c
8240276896;Eduardo;b2c
8240276896;Eduardo;b2c
8247202120;Daniar;b2c
8247202120;Daniar;b2c
8247202120;Daniar;b2c
8247202120;Daniar;b2c
8247202120;Daniar;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247335748;Delmiro;b2c
8247472430;Felipe;b2c
8247764367;Angelo;b2c
8305713200;Carolina;b2c
8305713200;Carolina;b2c
8305713200;Carolina;b2c
8305713200;Carolina;b2c
8305713200;Carolina;b2c
8305713200;Carolina;b2c
8305713200;Carolina;b2c
8285204795;Ana;b2c
8267597590;Patrique;b2c
8267597590;Patrique;b2c
8267597590;Patrique;b2c
8267597590;Patrique;b2c
8285204822;Leonardo;b2c
8285204822;Leonardo;b2c
8285204822;Leonardo;b2c
8285204843;Augusto;b2c
8285204843;Augusto;b2c
8285204843;Augusto;b2c
8285204843;Augusto;b2c
8285204843;Augusto;b2c
8285204843;Augusto;b2c
8285204884;Joao;b2c
8285204884;Joao;b2c
8285204884;Joao;b2c
8285204884;Joao;b2c
8285204884;Joao;b2c
8305713234;Luiz;b2c
8272746457;Fundacao;b2b
8272746457;Fundacao;b2b
8272746457;Fundacao;b2b
8272746457;Fundacao;b2b
8279558669;Eduardo;b2c
8280151914;MARCOS;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204910;Anne;b2c
8285204936;Carolina;b2c
8285204936;Carolina;b2c
8285204936;Carolina;b2c
8285204958;Jader;b2c
8285204983;Lucas;b2c
8285204983;Lucas;b2c
8285204983;Lucas;b2c
8305713242;Yago;b2c
8305713242;Yago;b2c
8305713242;Yago;b2c
8305713252;Vitor;b2c
8305713252;Vitor;b2c
7730048970;David;b2c
7730048970;David;b2c
7730048970;David;b2c
8285205005;Murilo;b2c
8285205005;Murilo;b2c
8285205005;Murilo;b2c
8285205005;Murilo;b2c
8290279479;Luis;b2c
8290279479;Luis;b2c
7997792614;Rafael;b2c
7997792614;Rafael;b2c
8305713260;Fernando;b2c
8305713260;Fernando;b2c
8305713271;David;b2c
8305713271;David;b2c
8305713271;David;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8314639867;Claudemir;b2c
8359978247;Gabriel;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
8317637147;Carlos;b2c
8317637147;Carlos;b2c
8317637147;Carlos;b2c
8317637147;Carlos;b2c
8317637147;Carlos;b2c
8317637147;Carlos;b2c
8317637147;Carlos;b2c
8317637165;Fernanda;b2c
8317637165;Fernanda;b2c
8317637165;Fernanda;b2c
8317637165;Fernanda;b2c
8317637165;Fernanda;b2c
8317637165;Fernanda;b2c
8317637165;Fernanda;b2c
8317637175;Luciana;b2c
8317637175;Luciana;b2c
8317637175;Luciana;b2c
8317637175;Luciana;b2c
8317637185;Felipe;b2c
8317637185;Felipe;b2c
8317637185;Felipe;b2c
8317637192;Edson;b2c
8317637192;Edson;b2c
8317637192;Edson;b2c
8317637202;Patricia;b2c
8317637202;Patricia;b2c
8317637202;Patricia;b2c
8317637202;Patricia;b2c
8317637202;Patricia;b2c
8317637202;Patricia;b2c
8325312813;Marlison;b2c
8325312813;Marlison;b2c
8325312813;Marlison;b2c
8312248081;LUIZ;b2c
8313043511;Glauco;b2c
6939943284;SKYLAB;b2b
8315729776;Daniel;b2c
6913023900;Roberto;b2c
8317637212;Isadora;b2c
8317637212;Isadora;b2c
8317637212;Isadora;b2c
8317637212;Isadora;b2c
8317637212;Isadora;b2c
8317637212;Isadora;b2c
8325312825;Laura;b2c
8325312825;Laura;b2c
8325312834;Eduardo;b2c
8325312834;Eduardo;b2c
8325312834;Eduardo;b2c
8325312834;Eduardo;b2c
8325312834;Eduardo;b2c
8325312834;Eduardo;b2c
8373771399;Wilson;b2c
8373771399;Wilson;b2c
8373771399;Wilson;b2c
8373771399;Wilson;b2c
8325312855;Kauan;b2c
8325312855;Kauan;b2c
8325312855;Kauan;b2c
8325312855;Kauan;b2c
8325312863;Kevin;b2c
8325312863;Kevin;b2c
8325312863;Kevin;b2c
8325312863;Kevin;b2c
8359978276;Airton;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659007;Manoel;b2c
8327659026;Filipe;b2c
8327659026;Filipe;b2c
8327659026;Filipe;b2c
8327659026;Filipe;b2c
8327659026;Filipe;b2c
8327659038;Leonardo;b2c
8327659038;Leonardo;b2c
8327659038;Leonardo;b2c
8327659038;Leonardo;b2c
8327659038;Leonardo;b2c
8327659038;Leonardo;b2c
8327659038;Leonardo;b2c
8341481088;Ernande;b2c
8341481088;Ernande;b2c
8341718732;Leandro;b2c
8341718732;Leandro;b2c
8341909517;MÁRIO;b2c
8341909517;MÁRIO;b2c
8341909517;MÁRIO;b2c
8341909517;MÁRIO;b2c
8342041888;Paulo;b2c
8359978296;Lais;b2c
8359978296;Lais;b2c
8359978296;Lais;b2c
8359978296;Lais;b2c
8359978296;Lais;b2c
8359978296;Lais;b2c
8359978296;Lais;b2c
8359978323;Tiago;b2c
8359978337;Rafael;b2c
8359978337;Rafael;b2c
8359978337;Rafael;b2c
8359978337;Rafael;b2c
8359978337;Rafael;b2c
8359978337;Rafael;b2c
8359978337;Rafael;b2c
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8352782376;Otávio;b2c
8352782376;Otávio;b2c
8352782376;Otávio;b2c
8359978371;Adrian;b2c
8359978371;Adrian;b2c
8359978371;Adrian;b2c
8359978371;Adrian;b2c
8359978402;Nicolas;b2c
8359978402;Nicolas;b2c
8359978402;Nicolas;b2c
8359978426;Rafael;b2c
8359978426;Rafael;b2c
8359978456;Barbara;b2c
8359978456;Barbara;b2c
8360641735;Ramao;b2c
8360641735;Ramao;b2c
8360641735;Ramao;b2c
8360641735;Ramao;b2c
8360641735;Ramao;b2c
8360641735;Ramao;b2c
8360641735;Ramao;b2c
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8373771422;Thiago;b2c
8366372988;Fellipe;b2c
8366372988;Fellipe;b2c
8366372988;Fellipe;b2c
8366372988;Fellipe;b2c
8373771446;Tiago;b2c
8373771446;Tiago;b2c
8373771446;Tiago;b2c
8373771446;Tiago;b2c
8373739814;Leonardo;b2c
8373771485;Antonia;b2c
8373771485;Antonia;b2c
8373771504;Christian;b2c
8373771504;Christian;b2c
8373771529;Eduardo;b2c
8373771529;Eduardo;b2c
8373771529;Eduardo;b2c
8373771529;Eduardo;b2c
8409853028;Tulio;b2c
8409853028;Tulio;b2c
8373771554;Emerson;b2c
8378059373;Leandro;b2c
8386175821;Guilherme;b2c
8386175821;Guilherme;b2c
8386175821;Guilherme;b2c
8386175860;Bruno;b2c
8386175860;Bruno;b2c
8386175860;Bruno;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
8409853140;Jone;b2c
8409853140;Jone;b2c
7293592233;Eduardo;b2c
7293592233;Eduardo;b2c
7293592233;Eduardo;b2c
8424540992;Luiz;b2c
8424540992;Luiz;b2c
8384082295;Shermann;b2c
8384478385;Leandro;b2c
8384478385;Leandro;b2c
8384700641;Paulo;b2c
8386175891;Pedro;b2c
8386175891;Pedro;b2c
8386175891;Pedro;b2c
7599793713;Fernando;b2c
7599793713;Fernando;b2c
8390755858;Claudio;b2c
8390755858;Claudio;b2c
8390755858;Claudio;b2c
8390755858;Claudio;b2c
8390755858;Claudio;b2c
8390755858;Claudio;b2c
8394910490;Diro;b2c
6829476860;Adailson;b2c
6829476860;Adailson;b2c
6829476860;Adailson;b2c
6829476860;Adailson;b2c
8395025402;Lucas;b2c
8395025402;Lucas;b2c
8395064332;Everton;b2c
8409853191;Joao;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8208979199;Felipe;b2c
8409853308;Dalmo;b2c
8409853353;Jorge;b2c
8409853353;Jorge;b2c
8409853381;Luis;b2c
8409853381;Luis;b2c
8409853381;Luis;b2c
8409853381;Luis;b2c
8409853381;Luis;b2c
8409853381;Luis;b2c
8409853381;Luis;b2c
8409853414;Giovani;b2c
8409853414;Giovani;b2c
8409853414;Giovani;b2c
8396501944;Braulio;b2c
8396514962;Thiago;b2c
8399425066;Pericles;b2c
8399574882;Leonardo;b2c
8399685143;Willians;b2c
8399685143;Willians;b2c
8399812035;Vinicio;b2c
8399867380;Henrique;b2c
8399898390;Fabiano;b2c
8399939406;Guilherme;b2c
8399939406;Guilherme;b2c
8399939406;Guilherme;b2c
8399939406;Guilherme;b2c
8399939406;Guilherme;b2c
8399939406;Guilherme;b2c
8399939406;Guilherme;b2c
8399977784;Bernardo;b2c
8407574866;Jovane;b2c
8407574866;Jovane;b2c
8407574866;Jovane;b2c
8407574866;Jovane;b2c
8409853444;Cesar;b2c
8409854692;Jose;b2c
8409854692;Jose;b2c
8457905089;Jefferson;b2c
8457905089;Jefferson;b2c
8457905089;Jefferson;b2c
8457905089;Jefferson;b2c
8457905089;Jefferson;b2c
8409854765;Jose;b2c
8409854765;Jose;b2c
8409854792;Renato;b2c
8409854792;Renato;b2c
8409854792;Renato;b2c
8409854792;Renato;b2c
8409854833;Gustavo;b2c
8409854833;Gustavo;b2c
8424541018;Leandro;b2c
8424541018;Leandro;b2c
8416341552;Lucas;b2c
8424541045;Gabriel;b2c
8424541080;Samuel;b2c
8424541080;Samuel;b2c
8424541080;Samuel;b2c
8424541080;Samuel;b2c
8424541080;Samuel;b2c
8424541080;Samuel;b2c
8424541111;Gabriel;b2c
8424541111;Gabriel;b2c
8424541111;Gabriel;b2c
8424541111;Gabriel;b2c
8424541111;Gabriel;b2c
8424541144;Suelen;b2c
8424541178;Marcos;b2c
8424541204;Christoph;b2c
8424541204;Christoph;b2c
8424541250;Vitor;b2c
8424542540;Ubiratan;b2c
8424542540;Ubiratan;b2c
8424542558;Fernando;b2c
8424542558;Fernando;b2c
8424542558;Fernando;b2c
8424542558;Fernando;b2c
8424542558;Fernando;b2c
8424542637;Wagner;b2c
8424542637;Wagner;b2c
8424542637;Wagner;b2c
8424542663;Kaymi;b2c
8424542663;Kaymi;b2c
8119711386;Claudemilson;b2c
8119711386;Claudemilson;b2c
8119711386;Claudemilson;b2c
8119711386;Claudemilson;b2c
8457905121;Guilherme;b2c
8457905121;Guilherme;b2c
8457905121;Guilherme;b2c
8457905135;Laura;b2c
8457905151;Guinomar;b2c
8457905151;Guinomar;b2c
8457905151;Guinomar;b2c
8457905164;Djair;b2c
8457905175;Bruna;b2c
8457905175;Bruna;b2c
7092063660;Gustavo;b2c
8440760157;Carlos;b2c
8441260744;Vicente;b2c
8441260744;Vicente;b2c
8457905190;Raphael;b2c
8457905190;Raphael;b2c
8457905190;Raphael;b2c
8457905217;Michael;b2c
8457905235;Marcelo;b2c
8457905253;Eduardo;b2c
8457905253;Eduardo;b2c
8457907351;Fernandes;b2c
8457907351;Fernandes;b2c
8457907351;Fernandes;b2c
8457907351;Fernandes;b2c
8457907351;Fernandes;b2c
8457907351;Fernandes;b2c
8457907351;Fernandes;b2c
8457907385;Leone;b2c
8457907385;Leone;b2c
8457907403;Camila;b2c
8457907426;Gustavo;b2c
8457907439;Ana;b2c
8457907439;Ana;b2c
8457907439;Ana;b2c
8457907478;Joao;b2c
8457907478;Joao;b2c
8457907512;Aryel;b2c
8476962842;Weber;b2c
8476962842;Weber;b2c
8476962914;Jose;b2c
8476962914;Jose;b2c
8476962914;Jose;b2c
8476962914;Jose;b2c
8476962914;Jose;b2c
8476962914;Jose;b2c
8476962914;Jose;b2c
8457907531;Gláucia;b2c
8457907531;Gláucia;b2c
8457907558;Marlon;b2c
7376860736;IGUACU;b2b
8460219354;jose;b2c
8460219354;jose;b2c
8476962946;Renan;b2c
8476962946;Renan;b2c
8476962981;Sandro;b2c
8476963015;Mauricio;b2c
8476963040;Gustavo;b2c
8476963040;Gustavo;b2c
8476963040;Gustavo;b2c
8493383099;Alexandre;b2c
8480348437;Rodrigo;b2c
8479396017;Jessica;b2c
8479396017;Jessica;b2c
8479396017;Jessica;b2c
8479396017;Jessica;b2c
8479396017;Jessica;b2c
8479396017;Jessica;b2c
8487712366;Mourane;b2c
8493383152;Philipp;b2c
8493383152;Philipp;b2c
8493383152;Philipp;b2c
8493383152;Philipp;b2c
8493383152;Philipp;b2c
8493383152;Philipp;b2c
8493383186;Kleber;b2c
8493383186;Kleber;b2c
8493383220;Aristeo;b2c
8493383220;Aristeo;b2c
8493383220;Aristeo;b2c
8493383220;Aristeo;b2c
8493383220;Aristeo;b2c
8503437285;Robson;b2c
8503437308;Paulo;b2c
8489367229;Márcio;b2c
7922495842;Fernando;b2c
7922495842;Fernando;b2c
8493383248;Hugo;b2c
8493383248;Hugo;b2c
8493383273;Luiz;b2c
8493383273;Luiz;b2c
8496036616;Cássio;b2c
8503437319;Guilherme;b2c
8503437319;Guilherme;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518516962;Moises;b2c
8518517016;Daniel;b2c
8518517016;Daniel;b2c
8511345827;Stela;b2c
8226425800;LUCAS;b2c
8226425800;LUCAS;b2c
8226425800;LUCAS;b2c
8226425800;LUCAS;b2c
8512269756;Ney;b2c
8518517053;Sergio;b2c
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
8367149172;Rg;b2b
7640503554;Thallys;b2c
8524405984;halter;b2c
8524405984;halter;b2c
7354211464;Marcelo;b2c
7354211464;Marcelo;b2c
7354211464;Marcelo;b2c
7354211464;Marcelo;b2c
7354211464;Marcelo;b2c
8524627522;marcelo;b2c
8524627522;marcelo;b2c
8529231055;Rafael;b2c
8529231090;Danilo;b2c
8529231090;Danilo;b2c
7868493502;Rodrigo;b2c
7868493502;Rodrigo;b2c
8529231149;Edson;b2c
8529231149;Edson;b2c
8529231149;Edson;b2c
8529231149;Edson;b2c
8529231149;Edson;b2c
8529231149;Edson;b2c
8529231188;Julio;b2c
8529231188;Julio;b2c
8529231188;Julio;b2c
8529231188;Julio;b2c
8529231188;Julio;b2c
8529231188;Julio;b2c
8529231188;Julio;b2c
8529231225;Fabiana;b2c
8552217339;Bruno;b2c
8552217339;Bruno;b2c
8552217339;Bruno;b2c
8552217411;Flavia;b2c
8552217411;Flavia;b2c
8552217411;Flavia;b2c
8552217411;Flavia;b2c
8552217411;Flavia;b2c
8552217411;Flavia;b2c
8552217411;Flavia;b2c
8552217458;Bernardo;b2c
8409853308;Dalmo;b2c
8409853308;Dalmo;b2c
8573898204;Gabriel;b2c
8573898204;Gabriel;b2c
8573898204;Gabriel;b2c
8573898204;Gabriel;b2c
8552217516;Frederico;b2c
8552217516;Frederico;b2c
8552217516;Frederico;b2c
8552217516;Frederico;b2c
8552217516;Frederico;b2c
8552217550;Jose;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8548366988;Antonio;b2c
8550886029;Marcela;b2c
8493271784;CAPITANIA;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8591262723;Larissa;b2b
8560281699;Geraldo;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8560794911;Walter;b2c
8561264497;carol;b2c
8567327042;Wagner;b2c
8570033944;Guilherme;b2c
8570033944;Guilherme;b2c
8570033944;Guilherme;b2c
8570033944;Guilherme;b2c
8570033944;Guilherme;b2c
6859778511;Anderson;b2c
8573898247;David;b2c
8573898268;Danilo;b2c
8573898268;Danilo;b2c
8573898268;Danilo;b2c
8573898268;Danilo;b2c
8573898268;Danilo;b2c
8573898293;Crystopher;b2c
8573898293;Crystopher;b2c
8573898293;Crystopher;b2c
8573898293;Crystopher;b2c
6863360596;Jean;b2c
6863360596;Jean;b2c
8626006142;Carlos;b2c
8626006142;Carlos;b2c
8626006142;Carlos;b2c
8626006142;Carlos;b2c
8626006142;Carlos;b2c
7684249380;Daniel;b2c
8035388668;Ronaldo;b2c
8583586503;Camila;b2c
8583586503;Camila;b2c
8585428543;Guilherme;b2c
8585428543;Guilherme;b2c
8585428543;Guilherme;b2c
8585428543;Guilherme;b2c
8585428562;Wellington;b2c
8585428562;Wellington;b2c
8585428562;Wellington;b2c
8585428562;Wellington;b2c
8585428562;Wellington;b2c
8585428562;Wellington;b2c
8585428562;Wellington;b2c
8586908672;Adriano;b2c
8586908672;Adriano;b2c
8586908672;Adriano;b2c
8586908672;Adriano;b2c
8586908672;Adriano;b2c
8586908672;Adriano;b2c
8586908672;Adriano;b2c
8586908672;Adriano;b2c
8642509796;Wilson;b2c
8550886029;Marcela;b2c
7669226627;Jonathan;b2c
7669226627;Jonathan;b2c
8594985485;Guilherme;b2c
8595020200;Glauber;b2c
8600623156;Ivan;b2c
8600623202;Isabela;b2c
8600623202;Isabela;b2c
8600623202;Isabela;b2c
8600623251;Luiz;b2c
8600623251;Luiz;b2c
8600623251;Luiz;b2c
8600623251;Luiz;b2c
8600623251;Luiz;b2c
8600623251;Luiz;b2c
8601568976;Andre;b2c
8605600568;Marcelo;b2c
8605600568;Marcelo;b2c
8605600568;Marcelo;b2c
8605600568;Marcelo;b2c
8605828376;Joseph;b2c
8605925566;Ariel;b2c
8606011304;Emerson;b2c
8626006183;Bruna;b2c
8626006183;Bruna;b2c
8626006183;Bruna;b2c
8626006183;Bruna;b2c
8626006183;Bruna;b2c
8626006183;Bruna;b2c
8642509833;Fernanda;b2c
8642509833;Fernanda;b2c
8660782206;Erivan;b2c
8660782206;Erivan;b2c
8660782206;Erivan;b2c
8660782206;Erivan;b2c
8642509853;Davi;b2c
8626006255;Marco;b2c
8642509871;Mário;b2c
8642509871;Mário;b2c
8642509871;Mário;b2c
8642509871;Mário;b2c
8642509871;Mário;b2c
8642509871;Mário;b2c
8642509871;Mário;b2c
8619481446;PAULO;b2c
7569934223;Eber;b2c
8634535587;Allan;b2c
8632199122;kathleen;b2c
8632199122;kathleen;b2c
8342041888;Paulo;b2c
7852946672;Rafael;b2c
8637092098;L7;b2b
8642509899;Caio;b2c
8642509899;Caio;b2c
8642509899;Caio;b2c
8642509899;Caio;b2c
8726067643;Yagor;b2c
8641524201;Marcelo;b2c
8661084392;Lucas;b2c
8661084440;Ramiro;b2c
8661084440;Ramiro;b2c
8661084475;Samila;b2c
8661084475;Samila;b2c
8675560871;Davi;b2c
8675560894;Charliston;b2c
8675560894;Charliston;b2c
8675560894;Charliston;b2c
8660328303;Marlon;b2c
8663860844;AEL;b2b
8668672104;Cristiano;b2c
8668672104;Cristiano;b2c
8668672104;Cristiano;b2c
8669055369;Djalma;b2c
8669055369;Djalma;b2c
8669055369;Djalma;b2c
8669055369;Djalma;b2c
8669055369;Djalma;b2c
8669055369;Djalma;b2c
8424540992;Luiz;b2c
8424540992;Luiz;b2c
8675560923;Pedro;b2c
8317637185;Felipe;b2c
8317637185;Felipe;b2c
8317637185;Felipe;b2c
8317637185;Felipe;b2c
8698004571;Enzo;b2c
8675560970;Robertson;b2c
8675560970;Robertson;b2c
8675560970;Robertson;b2c
8675560970;Robertson;b2c
6913023900;Roberto;b2c
8680075422;Matheus;b2c
8280151914;MARCOS;b2c
8698006887;Joao;b2c
8698006887;Joao;b2c
8698006887;Joao;b2c
8698006887;Joao;b2c
8698006887;Joao;b2c
8698006992;Graziele;b2c
8698006992;Graziele;b2c
