id_produto;id_cliente;id_regiao;nr_pedido;data_compra;quantidade;unit_venda
7426373742;6913023900;E-001;1485;03/07/2020;1;20
7129586332;8680075422;E-003;1486;03/07/2020;10;28
7275113722;8280151914;E-001;1488;03/07/2020;30;18,5
6811362177;8698006887;E-007;1492;03/07/2020;1;15,49
6811362162;8698006887;E-007;1492;03/07/2020;1;15,49
6811357708;8698006887;E-007;1492;03/07/2020;1;15,49
6811357703;8698006887;E-007;1492;03/07/2020;1;15,49
6811360057;8698006887;E-007;1492;03/07/2020;2;15,49
8698283582;8698006992;E-004;1493;03/07/2020;1;19,49
8110811673;8698006992;E-004;1493;03/07/2020;1;15,49
6811357500;8698007192;E-003;1495;03/07/2020;1;15,49
6811360057;8698007343;E-007;1496;04/07/2020;1;15,49
6811361062;8711659506;E-011;1504;04/07/2020;1;13,49
6811361265;8698007418;E-001;1497;05/07/2020;1;13,49
6811360417;8698007418;E-001;1497;05/07/2020;1;17,49
6811356928;8698007492;E-009;1498;05/07/2020;1;13,49
6811356867;8698007492;E-009;1498;05/07/2020;1;13,49
6811353705;8698007492;E-009;1498;05/07/2020;1;13,49
6811360447;8698393397;E-005;1499;05/07/2020;1;15,49
8110811673;8698393397;E-005;1499;05/07/2020;1;15,49
6811356778;8698393397;E-005;1499;05/07/2020;1;11,49
6811356928;8698393397;E-005;1499;05/07/2020;1;15,49
6811353792;8698393397;E-005;1499;05/07/2020;1;15,49
6811358781;8698393397;E-005;1499;05/07/2020;1;15,49
6811358332;8698393397;E-005;1499;05/07/2020;1;15,49
6811356928;8726067683;E-004;1513;05/07/2020;1;13,49
6811357038;8726067683;E-004;1513;05/07/2020;1;13,49
6811354772;8726067683;E-004;1513;05/07/2020;1;13,49
6811365553;8726067683;E-004;1513;05/07/2020;1;13,49
6811365585;8726067683;E-004;1513;05/07/2020;1;13,49
6811357948;8726067683;E-004;1513;05/07/2020;1;13,49
6811362327;8726067683;E-004;1513;05/07/2020;1;13,49
6811354958;8726067683;E-004;1513;05/07/2020;1;13,49
6811354611;8726067683;E-004;1513;05/07/2020;1;13,49
6811353738;8726067683;E-004;1513;05/07/2020;1;13,49
6811365592;8726067683;E-004;1513;05/07/2020;1;189
6811356059;8694390503;E-014;1490;06/07/2020;1;32
6811362425;8694390503;E-014;1490;06/07/2020;1;12
8704802205;8704702674;E-007;1503;06/07/2020;5;36,5
8704866264;8704702674;E-007;1503;06/07/2020;5;36,5
8704883792;8704702674;E-007;1503;06/07/2020;5;20
6811359526;8711659568;E-015;1505;06/07/2020;1;15,49
8110811673;8711659568;E-015;1505;06/07/2020;1;15,49
6811362253;8711659594;E-004;1506;06/07/2020;2;15,49
6811356928;8711659594;E-004;1506;06/07/2020;2;15,49
6811361537;8711659594;E-004;1506;06/07/2020;1;15,49
8149224696;8711659594;E-004;1506;06/07/2020;1;15,49
6811365547;8726067739;E-020;1514;06/07/2020;1;13,49
6811357880;8738904520;E-004;1531;06/07/2020;1;13,49
6811357882;8738904520;E-004;1531;06/07/2020;1;13,49
6811356928;8738904520;E-004;1531;06/07/2020;1;13,49
6811360057;8711659626;E-006;1507;07/07/2020;1;15,49
6811360057;8711659626;E-006;1507;07/07/2020;1;15,49
6811356865;8716147366;E-004;1510;07/07/2020;1;13,49
6811356928;8716147366;E-004;1510;07/07/2020;1;13,49
6811356911;8716147366;E-004;1510;07/07/2020;1;13,49
6811356721;8716147366;E-004;1510;07/07/2020;1;13,49
6811360057;8716147366;E-004;1510;07/07/2020;1;13,49
8665258852;8441260744;E-001;1511;07/07/2020;1;120
8726114821;8726067790;E-001;1515;07/07/2020;1;15,49
6811356957;8726067806;E-007;1516;07/07/2020;1;13,49
6811354645;8726067806;E-007;1516;07/07/2020;1;13,49
6811356961;8726067806;E-007;1516;07/07/2020;1;15,49
6811357946;8726067806;E-007;1516;07/07/2020;1;15,49
6811359538;8726067806;E-007;1516;07/07/2020;1;15,49
6811356721;8726067806;E-007;1516;07/07/2020;1;15,49
8726123416;8726067806;E-007;1516;07/07/2020;1;17,49
8726133401;8726067836;E-004;1517;07/07/2020;1;17,49
8726114821;8726381605;E-004;1519;08/07/2020;1;15,49
6811356705;8726381605;E-004;1519;08/07/2020;1;15,49
6811356911;8726381605;E-004;1519;08/07/2020;1;15,49
6811357077;8726381605;E-004;1519;08/07/2020;1;15,49
8726440247;8726381605;E-004;1519;08/07/2020;1;19,49
7871820936;8733166366;E-001;1521;08/07/2020;2;39
7871846105;8733166366;E-001;1521;08/07/2020;3;25
7701222932;8733166366;E-001;1521;08/07/2020;2;15,49
8726440247;8733166366;E-001;1521;08/07/2020;1;18
8733251827;8733166366;E-001;1521;08/07/2020;1;18
8733248950;8733166366;E-001;1521;08/07/2020;1;18
6923617694;8733748929;E-004;1522;08/07/2020;10;16
8733848930;8733748929;E-004;1522;08/07/2020;1;15,49
7918633963;8734632894;E-001;1526;08/07/2020;20;16
6811360076;8734782128;E-001;1527;08/07/2020;1;25
6811360076;8734782128;E-001;1527;08/07/2020;1;25
7701222932;8734782128;E-001;1527;08/07/2020;1;15,49
7701222932;8734782128;E-001;1527;08/07/2020;1;13,49
6811360076;8734782128;E-001;1527;08/07/2020;1;25
6811360076;8734782128;E-001;1527;08/07/2020;1;25
6937372396;8734945243;E-005;1528;08/07/2020;10;18
8734264673;8735151154;E-004;1529;08/07/2020;1;17,49
6811362762;8735192336;E-007;1530;08/07/2020;1;199,99
6811364949;8738904577;E-004;1532;08/07/2020;1;21,49
6811357782;8738904577;E-004;1532;08/07/2020;1;15,49
6811359347;8738904593;E-005;1533;08/07/2020;1;15,49
6811358540;8738904593;E-005;1533;08/07/2020;1;15,49
6811358611;8738904593;E-005;1533;08/07/2020;2;15,49
6811356773;8738904593;E-005;1533;08/07/2020;2;11,49
6905194850;8738904593;E-005;1533;08/07/2020;1;15,49
8738985299;8738904636;E-004;1534;08/07/2020;1;17,49
6811358747;8738904636;E-004;1534;08/07/2020;1;15,49
6811355921;8738904636;E-004;1534;08/07/2020;1;15,49
7274307421;8743113559;E-003;1535;09/07/2020;1;24,9
7274307421;8743113559;E-003;1535;09/07/2020;1;24,9
8745422776;8745410108;E-004;1537;09/07/2020;1;15,49
8746484882;8746466055;E-001;1538;09/07/2020;30;7
8734266721;8746798513;E-007;1540;09/07/2020;1;17,49
7918633963;8747095334;E-001;1541;09/07/2020;10;14
6811358687;8751343840;E-005;1543;09/07/2020;1;15,49
6811359406;8751343840;E-005;1543;09/07/2020;2;15,49
6811359378;8751343840;E-005;1543;09/07/2020;1;15,49
6935117808;8751343840;E-005;1543;09/07/2020;1;15,49
6811353622;8751343865;E-004;1544;09/07/2020;1;15,49
6811365624;8751343865;E-004;1544;09/07/2020;1;15,49
6811355867;8751343865;E-004;1544;09/07/2020;1;15,49
6811361315;8751343865;E-004;1544;09/07/2020;1;15,49
6811362323;8751343865;E-004;1544;09/07/2020;2;15,49
6811362327;8751343865;E-004;1544;09/07/2020;1;15,49
6811357815;8751343865;E-004;1544;09/07/2020;1;15,49
6811354146;8751343865;E-004;1544;09/07/2020;1;15,49
6923617694;8750240302;E-001;1542;10/07/2020;5;20
6923617694;8750240302;E-001;1542;10/07/2020;11;16
6923617694;8750240302;E-001;1542;10/07/2020;2;25
8734266721;8750240302;E-001;1542;10/07/2020;2;17,49
7129586332;8759765600;E-004;1547;10/07/2020;50;13,25
7129586332;8759765600;E-004;1547;10/07/2020;50;13,25
6811359538;8760304623;E-007;1548;10/07/2020;1;10
6811357920;8760304623;E-007;1548;10/07/2020;1;10
6811364595;8760304623;E-007;1548;10/07/2020;1;10
6811361176;8760304623;E-007;1548;10/07/2020;1;12
8734183153;8760304623;E-007;1548;10/07/2020;1;17,49
6811360057;8773743412;E-007;1550;10/07/2020;1;15,49
6811360057;8773743412;E-007;1550;10/07/2020;1;15,49
6811355035;8773743450;E-002;1551;10/07/2020;1;15,49
6811354611;8773743450;E-002;1551;10/07/2020;1;15,49
6811364850;7042449430;E-024;1568;10/07/2020;12;22
6811354872;8773743474;E-004;1552;11/07/2020;1;13,49
6811357880;8773743501;E-001;1553;11/07/2020;1;15,49
6811356705;8773743501;E-001;1553;11/07/2020;1;15,49
6811357803;8773743501;E-001;1553;11/07/2020;1;15,49
6811356911;8787508921;E-004;1569;11/07/2020;1;15,49
6811356911;8787508921;E-004;1569;11/07/2020;1;15,49
6811360453;8773743526;E-004;1554;12/07/2020;1;15,49
6811360070;8773743537;E-013;1555;12/07/2020;1;15,49
6811360057;8773743537;E-013;1555;12/07/2020;1;15,49
6811356778;8773743537;E-013;1555;12/07/2020;1;11,49
6811361089;8773743573;E-001;1556;12/07/2020;2;13,49
6811363120;8773743573;E-001;1556;12/07/2020;1;13,49
6811356928;8787508954;E-014;1570;12/07/2020;1;13,49
6811354992;8787508954;E-014;1570;12/07/2020;1;13,49
7749168548;8777658387;E-004;1557;13/07/2020;14;12
8780261168;8780210736;E-005;1560;13/07/2020;1;13
8734183153;8780210736;E-005;1560;13/07/2020;1;17,49
7275113722;8781536218;E-002;1561;13/07/2020;10;21
6923617694;8781536218;E-002;1561;13/07/2020;30;12
6923617694;8781536218;E-002;1561;13/07/2020;15;12
6923617694;8781536218;E-002;1561;13/07/2020;10;12
6811356778;8781536218;E-002;1561;13/07/2020;2;8
6811359406;8781536218;E-002;1561;13/07/2020;2;10,99
6811358740;8781536218;E-002;1561;13/07/2020;1;10,99
6811355916;8781536218;E-002;1561;13/07/2020;2;10,99
6811357750;8781536218;E-002;1561;13/07/2020;2;10,99
6811358706;8781536218;E-002;1561;13/07/2020;1;10,99
6811355996;8781536218;E-002;1561;13/07/2020;1;10,99
6811365624;8781536218;E-002;1561;13/07/2020;2;10,99
6935117808;8781536218;E-002;1561;13/07/2020;1;10,99
6935117815;8781536218;E-002;1561;13/07/2020;1;10,99
6811356922;8781536218;E-002;1561;13/07/2020;1;10,99
6811356773;8781536218;E-002;1561;13/07/2020;1;10,99
6811355909;8781536218;E-002;1561;13/07/2020;1;10,99
6811358540;8781536218;E-002;1561;13/07/2020;1;10,99
6811358520;8781536218;E-002;1561;13/07/2020;1;10,99
6811354869;8781536218;E-002;1561;13/07/2020;1;10,99
6811357950;8781536218;E-002;1561;13/07/2020;1;10,99
6811354865;8781536218;E-002;1561;13/07/2020;1;10,99
6811361044;8781536218;E-002;1561;13/07/2020;1;10,99
6811358332;8781536218;E-002;1561;13/07/2020;1;10,99
6811358523;8781536218;E-002;1561;13/07/2020;1;10,99
6811357666;8781536218;E-002;1561;13/07/2020;1;10,99
6811356797;8781536218;E-002;1561;13/07/2020;1;20
6811358557;8781536218;E-002;1561;13/07/2020;1;20
6882872495;8781536218;E-002;1561;13/07/2020;1;20
6811358574;8781536218;E-002;1561;13/07/2020;1;20
6811358561;8781536218;E-002;1561;13/07/2020;1;20
6811357757;8781536218;E-002;1561;13/07/2020;1;10,99
6811362432;8781536218;E-002;1561;13/07/2020;1;10,99
8746484882;7110336047;E-011;1564;13/07/2020;153;10,8
8734183153;8783358466;E-004;1565;13/07/2020;1;17,49
6811364861;8787508975;E-024;1571;13/07/2020;1;19,2
6811355795;8787509013;E-002;1572;13/07/2020;2;13,49
6811356705;8787509032;E-007;1573;13/07/2020;2;15,49
6811365437;8787509047;E-007;1574;13/07/2020;1;21,49
6811362174;8787509047;E-007;1574;13/07/2020;1;15,49
6811358332;8787509047;E-007;1574;13/07/2020;1;15,49
6811362381;8787509070;E-004;1575;13/07/2020;1;13,49
6811354786;8787509070;E-004;1575;13/07/2020;1;15,49
6811356854;8787509070;E-004;1575;13/07/2020;1;13,49
6811364595;8787509070;E-004;1575;13/07/2020;1;10,95
6811364915;8787509102;E-004;1576;13/07/2020;1;21,49
6811364906;8787509102;E-004;1576;13/07/2020;1;21,49
6811357860;8787509102;E-004;1576;13/07/2020;1;15,49
6811365725;8787509102;E-004;1576;13/07/2020;1;15,49
6811354160;8787509131;E-004;1577;13/07/2020;1;15,49
6811361176;8787509131;E-004;1577;13/07/2020;1;15,49
6811357759;8787509131;E-004;1577;13/07/2020;1;15,49
6811360544;8802318242;E-011;1586;13/07/2020;1;15,49
6811362736;8802318242;E-011;1586;13/07/2020;1;11,49
6811356778;8802318242;E-011;1586;13/07/2020;1;11,49
6811363743;8802318242;E-011;1586;13/07/2020;1;15,49
6811356928;8802318291;E-004;1587;13/07/2020;1;15,49
6811356911;8802318291;E-004;1587;13/07/2020;1;15,49
6811360057;8802318291;E-004;1587;13/07/2020;1;15,49
6811357077;8802318291;E-004;1587;13/07/2020;1;15,49
6811362758;8904407919;E-007;1683;13/07/2020;1;95,99
6811357882;8786404421;E-007;1566;14/07/2020;1;13,49
7918633963;8790640270;E-007;1578;14/07/2020;10;11
7898708915;8792734715;E-004;1580;14/07/2020;10;24
8734183153;8798592609;E-004;1583;14/07/2020;3;17,49
6811362758;8560281699;E-003;1584;14/07/2020;12;72,9
6811362758;8560281699;E-003;1584;14/07/2020;2;20
8734264673;8798749218;E-004;1585;14/07/2020;2;17,49
6811364861;8802318310;E-002;1588;14/07/2020;1;19,2
6811364915;8802318310;E-002;1588;14/07/2020;1;21,49
6811355909;8802318310;E-002;1588;14/07/2020;1;15,49
6811365624;8802318310;E-002;1588;14/07/2020;1;15,49
6811364850;7042449430;E-024;1589;14/07/2020;26;20,95
8802647258;8802318399;E-013;1590;14/07/2020;2;17,49
6811353622;8751343865;E-004;1591;14/07/2020;1;15,49
8817110016;8817095432;E-014;1602;14/07/2020;1;17,49
6811357882;8850141807;E-006;1636;14/07/2020;1;13,49
6811356705;8850141807;E-006;1636;14/07/2020;1;13,49
7129586332;8808605278;E-004;1597;15/07/2020;10;26
7918633963;8808605278;E-004;1597;15/07/2020;10;16
6923617694;8808605278;E-004;1597;15/07/2020;10;16
6811365437;8809395696;E-024;1598;15/07/2020;1;20
8809810280;8809779703;E-001;1599;15/07/2020;144;10
8746484882;8810527366;E-007;1600;15/07/2020;8;11
6811361176;8817095577;E-006;1603;15/07/2020;1;15,49
6811359378;8817095577;E-006;1603;15/07/2020;1;15,49
6811360518;8817095577;E-006;1603;15/07/2020;1;15,49
6811355909;8817095577;E-006;1603;15/07/2020;1;15,49
6811357803;8817095577;E-006;1603;15/07/2020;1;15,49
6811354715;8817095612;E-004;1604;15/07/2020;2;13,49
6811357803;8817095612;E-004;1604;15/07/2020;1;15,49
6811360011;8817095632;E-003;1605;15/07/2020;25;13,35
6811365429;8828834318;E-004;1616;15/07/2020;2;21,49
6811364915;8850141857;E-004;1637;15/07/2020;1;21,49
6811365429;8850141857;E-004;1637;15/07/2020;1;21,49
6811358520;8850141857;E-004;1637;15/07/2020;1;15,49
6811365671;8850141857;E-004;1637;15/07/2020;1;15,49
6811360057;8850141857;E-004;1637;15/07/2020;1;15,49
6811360057;8850141857;E-004;1637;15/07/2020;1;15,49
8734266721;8793535790;E-004;1606;16/07/2020;1;17,49
7426398848;8176791346;E-005;1607;16/07/2020;2;30
6829205274;8755984274;E-003;1608;16/07/2020;10;16
8734264673;8819827151;E-017;1609;16/07/2020;2;17,49
6811354772;8820608956;E-004;1610;16/07/2020;1;15,49
7701222932;8820608956;E-004;1610;16/07/2020;1;15,49
8823474165;8809779703;E-001;1612;16/07/2020;19;22
6811354626;8824007380;E-005;1613;16/07/2020;1;12,15
6829541177;8824423846;E-001;1615;16/07/2020;10;5,55
8824431031;8824423846;E-001;1615;16/07/2020;10;5,55
8824433918;8824423846;E-001;1615;16/07/2020;10;5,55
8824433918;8824423846;E-001;1615;16/07/2020;10;5,55
6829541177;8824423846;E-001;1615;16/07/2020;10;5,55
8824433918;8824423846;E-001;1615;16/07/2020;10;5,55
8824433918;8824423846;E-001;1615;16/07/2020;10;5,55
6829541177;8824423846;E-001;1615;16/07/2020;10;5,55
6811356701;8824423846;E-001;1615;16/07/2020;1;8,49
6811357923;8824423846;E-001;1615;16/07/2020;1;8,49
6811353597;8824423846;E-001;1615;16/07/2020;1;8,49
7319568923;8493383099;E-005;1617;16/07/2020;1;15,49
6811356037;8493383099;E-005;1617;16/07/2020;1;15,49
6811354784;8493383099;E-005;1617;16/07/2020;1;15,49
6811358343;8493383099;E-005;1617;16/07/2020;1;15,49
6811355716;8493383099;E-005;1617;16/07/2020;1;15,49
6811362177;8493383099;E-005;1617;16/07/2020;1;15,49
6811356748;8828834372;E-003;1618;16/07/2020;1;15,49
6811358712;8828834400;E-007;1619;16/07/2020;1;15,49
6811356705;8828834400;E-007;1619;16/07/2020;1;15,49
6811355702;8828834400;E-007;1619;16/07/2020;1;15,49
6811353967;8828834400;E-007;1619;16/07/2020;1;15,49
6811358349;8828834428;E-017;1620;16/07/2020;1;15,49
6811359613;8828834428;E-017;1620;16/07/2020;1;15,49
6935117815;8828834428;E-017;1620;16/07/2020;1;15,49
6811356928;8828834428;E-017;1620;16/07/2020;1;15,49
6811357803;8828834446;E-001;1621;16/07/2020;1;15,49
6811353705;8828834446;E-001;1621;16/07/2020;1;15,49
6811357880;8828834446;E-001;1621;16/07/2020;1;15,49
6923617694;8828909311;E-012;1622;17/07/2020;10;14
6849979812;8830207745;E-002;1623;17/07/2020;1000;6,7
6849979812;8830207745;E-002;1623;17/07/2020;1000;6,7
6849979812;8830207745;E-002;1623;17/07/2020;1000;6,7
6849979812;8830207745;E-002;1623;17/07/2020;1000;6,7
6849979812;8830207745;E-002;1623;17/07/2020;1000;6,7
6849979812;8830207745;E-002;1623;17/07/2020;1000;6,7
6849979812;8830207745;E-002;1623;17/07/2020;1000;6,7
8734264673;8786814460;E-007;1625;17/07/2020;1;17,49
6811354865;8786814460;E-007;1625;17/07/2020;1;15
6811356773;8786814460;E-007;1625;17/07/2020;1;10
6811356778;8786814460;E-007;1625;17/07/2020;1;8
6811358740;8786814460;E-007;1625;17/07/2020;1;15
6811359347;8786814460;E-007;1625;17/07/2020;1;15
7274307421;8835650456;E-001;1628;17/07/2020;1;24,9
7129586332;8836257821;E-001;1629;17/07/2020;50;18,85
